museum,number,Genus,species,mass,wing,bill,tarsus,photo,age,5bar,growth,latitude,longitude,Elevation,Locality string,country,state,Sex,Day,Month,Year
LSUMZ,179551,Geositta,crassirostris crassirostris,,,,,X,,1.07,2.14,,,,,,,,,,
LSUMZ,114103,Geositta,crassirostris fortis,,,,,X,,1.29,2.58,,,,,,,,,,
LSUMZ,78260,Geositta,crassirostris fortis,,,,,X,,1.24,2.48,,,,,,,,,,
LSUMZ,79680,Geositta,crassirostris fortis,,,,,X,,1.18,2.36,,,,,,,,,,
LSUMZ,114106,Geositta,crassirostris fortis,,,,,X,,1.17,2.34,,,,,,,,,,
LSUMZ,87730,Geositta,crassirostris fortis,,,,,X,,1.01,2.02,,,,,,,,,,
LSUMZ,87728,Geositta,crassirostris fortis,,,,,X,,0.78,1.56,,,,,,,,,,
LSUMZ,114104,Geositta,crassirostris fortis,,,,,X,,,0,,,,,,,,,,
LSUMZ,87729,Geositta,crassirostris fortis,,,,,X,,,0,,,,,,,,,,
LSUMZ,78261,Geositta,crassirostris fortis,,,,,X,,,0,,,,,,,,,,
LSUMZ,79679,Geositta,crassirostris fortis,,,,,X,,,0,,,,,,,,,,
LSUMZ,78259,Geositta,cunicularia,,,,,X,,1.08,2.16,,,,,,,,,,
LSUMZ,69964,Geositta,cunicularia cunicularia,,,,,X,,,0,,,,,,,,,,
LSUMZ,69966,Geositta,cunicularia cunicularia,,,,,X,,,0,,,,,,,,,,
LSUMZ,69963,Geositta,cunicularia cunicularia,,,,,X,,,0,,,,,,,,,,
LSUMZ,69965,Geositta,cunicularia cunicularia,,,,,X,,,0,,,,,,,,,,
LSUMZ,178754,Geositta,cunicularia cunicularia,,,,,X,,,0,,,,,,,,,,
LSUMZ,179639,Geositta,cunicularia deseiticolor,,,,,X,,,0,,,,,,,,,,
LSUMZ,179641,Geositta,cunicularia deseiticolor,,,,,X,,,0,,,,,,,,,,
LSUMZ,179640,Geositta,cunicularia deseiticolor,,,,,X,,,0,,,,,,,,,,
LSUMZ,119174,Geositta,cunicularia frobeni,,,,,X,,,0,,,,,,,,,,
LSUMZ,114101,Geositta,cunicularia georgei,,,,,X,,1.26,2.52,,,,,,,,,,
LSUMZ,114098,Geositta,cunicularia georgei,,,,,X,,0.87,1.74,,,,,,,,,,
LSUMZ,114099,Geositta,cunicularia georgei,,,,,X,,,0,,,,,,,,,,
LSUMZ,114097,Geositta,cunicularia georgei,,,,,X,,,0,,,,,,,,,,
LSUMZ,114100,Geositta,cunicularia georgei,,,,,X,,,0,,,,,,,,,,
LSUMZ,64106,Geositta,cunicularia juninensis,,,,,X,,1.25,2.5,,,,,,,,,,
LSUMZ,179548,Geositta,cunicularia juninensis,,,,,X,,1.23,2.46,,,,,,,,,,
LSUMZ,179549,Geositta,cunicularia juninensis,,,,,X,,1.15,2.3,,,,,,,,,,
LSUMZ,179547,Geositta,cunicularia juninensis,,,,,X,,1.12,2.24,,,,,,,,,,
LSUMZ,34633,Geositta,cunicularia juninensis,,,,,X,,,0,,,,,,,,,,
LSUMZ,64105,Geositta,cunicularia juninensis,,,,,X,,,0,,,,,,,,,,
LSUMZ,37592,Geositta,cunicularia titicacae,,,,,X,,1.12,2.24,,,,,,,,,,
LSUMZ,87725,Geositta,cunicularia titicacae,,,,,X,,,0,,,,,,,,,,
LSUMZ,87726,Geositta,cunicularia titicacae,,,,,X,,,0,,,,,,,,,,
LSUMZ,182702,Geositta,cunicularia titicacae,,,,,X,,,0,,,,,,,,,,
LSUMZ,182702,Geositta,cunicularia titicacae,,,,,X,,,0,,,,,,,,,,
LSUMZ,182705,Geositta,cunicularia titicacae,,,,,X,,,0,,,,,,,,,,
LSUMZ,114102,Geositta,cunicularia titicacae,,,,,X,,,0,,,,,,,,,,
LSUMZ,34638,Geositta,cunicularia titicacae,,,,,X,,,0,,,,,,,,,,
LSUMZ,82737,Geositta,cunicularia titicacae,,,,,X,,,0,,,,,,,,,,
LSUMZ,34637,Geositta,cunicularia titicacae,,,,,X,,,0,,,,,,,,,,
LSUMZ,37593,Geositta,cunicularia titicacae,,,,,X,,,0,,,,,,,,,,
LSUMZ,37594,Geositta,cunicularia titicacae,,,,,X,,,0,,,,,,,,,,
LSUMZ,87724,Geositta,maritima,,,,,X,,1.3,2.6,,,,,,,,,,
LSUMZ,114090,Geositta,maritima,,,,,X,,0.99,1.98,,,,,,,,,,
LSUMZ,179542,Geositta,peruviana,,,,,X,,1.34,2.68,,,,,,,,,,
LSUMZ,179544,Geositta,peruviana,,,,,X,,1.21,2.42,,,,,,,,,,
LSUMZ,75194,Geositta,peruviana,,,,,X,,,0,,,,,,,,,,
LSUMZ,35184,Geositta,peruviana,,,,,X,,,0,,,,,,,,,,
LSUMZ,92138,Geositta,peruviana,,,,,X,,,0,,,,,,,,,,
LSUMZ,113808,Geositta,peruviana,,,,,X,,,0,,,,,,,,,,
LSUMZ,64099,Geositta,peruviana,,,,,X,,,0,,,,,,,,,,
LSUMZ,64100,Geositta,peruviana,,,,,X,,,0,,,,,,,,,,
LSUMZ,34628,Geositta,peruviana,,,,,X,,,0,,,,,,,,,,
LSUMZ,34657,Geositta,peruviana,,,,,X,,,0,,,,,,,,,,
LSUMZ,114092,Geositta,peruviana,,,,,X,,,0,,,,,,,,,,
LSUMZ,179543,Geositta,peruviana,,,,,X,,,0,,,,,,,,,,
LSUMZ,123925,Geositta,punensis,,,,,X,,1.36,2.72,,,,,,,,,,
LSUMZ,123924,Geositta,punensis,,,,,X,,1.31,2.62,,,,,,,,,,
LSUMZ,95934,Geositta,punensis,,,,,X,,1.18,2.36,,,,,,,,,,
LSUMZ,114096,Geositta,punensis,,,,,X,,,0,,,,,,,,,,
LSUMZ,182700,Geositta,punensis,,,,,X,,,0,,,,,,,,,,
LSUMZ,182701,Geositta,punensis,,,,,X,,,0,,,,,,,,,,
LSUMZ,123923,Geositta,punensis,,,,,X,,,0,,,,,,,,,,
LSUMZ,95933,Geositta,punensis,,,,,X,,,0,,,,,,,,,,
LSUMZ,95931,Geositta,punensis,,,,,X,,,0,,,,,,,,,,
LSUMZ,123926,Geositta,punensis,,,,,X,,,0,,,,,,,,,,
LSUMZ,37591,Geositta,punensis?,,,,,X,,1.41,2.82,,,,,,,,,,
LSUMZ,90658,Geositta,rufipennis,,,,,X,,1.4,2.8,,,,,,,,,,
LSUMZ,37590,Geositta,rufipennis,,,,,X,,1.34,2.68,,,,,,,,,,
LSUMZ,101924,Geositta,rufipennis,,,,,X,,1.28,2.56,,,,,,,,,,
LSUMZ,181802,Geositta,saxicolina,,,,,X,,1.31,2.62,,,,,,,,,,
LSUMZ,68847,Geositta,saxicolina,,,,,X,,1.2,2.4,,,,,,,,,,
LSUMZ,61403,Geositta,saxicolina,,,,,X,,1.15,2.3,,,,,,,,,,
LSUMZ,179546,Geositta,saxicolina,,,,,X,,1.09,2.18,,,,,,,,,,
LSUMZ,68848,Geositta,saxicolina,,,,,X,,1.06,2.12,,,,,,,,,,
LSUMZ,179545,Geositta,saxicolina,,,,,X,,,0,,,,,,,,,,
LSUMZ,64102,Geositta,saxicolina,,,,,X,,,0,,,,,,,,,,
LSUMZ,114094,Geositta,saxicolina,,,,,X,,,0,,,,,,,,,,
LSUMZ,114095,Geositta,saxicolina,,,,,X,,,0,,,,,,,,,,
LSUMZ,123927,Geositta,tenuirostris,,,,,X,,1.52,3.04,,,,,,,,,,
LSUMZ,101925,Geositta,tenuirostris,,,,,X,,1.49,2.98,,,,,,,,,,
LSUMZ,82739,Geositta,tenuirostris,,,,,X,,1.45,2.9,,,,,,,,,,
LSUMZ,114107,Geositta,tenuirostris,,,,,X,,1.28,2.56,,,,,,,,,,
LSUMZ,87727,Geositta,tenuirostris,,,,,X,,1.27,2.54,,,,,,,,,,
LSUMZ,179550,Geositta,tenuirostris,,,,,X,,1.25,2.5,,,,,,,,,,
LSUMZ,64110,Geositta,tenuirostris,,,,,X,,1.1,2.2,,,,,,,,,,
LSUMZ,64107,Geositta,tenuirostris,,,,,X,,0.99,1.98,,,,,,,,,,
LSUMZ,114109,Geositta,tenuirostris,,,,,X,,,0,,,,,,,,,,
LSUMZ,80410,Geositta,tenuirostris,,,,,X,,,0,,,,,,,,,,
LSUMZ,64108,Geositta,tenuirostris,,,,,X,,,0,,,,,,,,,,
LSUMZ,64109,Geositta,tenuirostris,,,,,X,,,0,,,,,,,,,,
LSUMZ,101926,Geositta,tenuirostris,,,,,X,,,0,,,,,,,,,,
LSUMZ,101927,Geositta,tenuirostris,,,,,X,,,0,,,,,,,,,,
LSUMZ,37957,Geositta,tenuirostris,,,,,X,,,0,,,,,,,,,,
LSUMZ,114105,Geositta,tenuirostris,,,,,X,,,0,,,,,,,,,,
LSUMZ,114093,Geositta ,peruviana,,,,,X,,1.23,2.46,,,,,,,,,,
LSUMZ,114091,Geositta ,peruviana,,,,,X,,1.22,2.44,,,,,,,,,,
LSUMZ,100665,Geositta ,peruviana,,,,,X,,,0,,,,,,,,,,
LSUMZ,64101,Geositta ,peruviana,,,,,X,,,0,,,,,,,,,,
LSUMZ,45683,Megarhynchus,pitangua,,,,,X,,,0,,,,,,,,,,
LSUMZ,45684,Megarhynchus,pitangua,,,,,X,,,0,,,,,,,,,,
LSUMZ,45694,Megarhynchus,pitangua,,,,,X,,,0,,,,,,,,,,
LSUMZ,27483,Megarhynchus,pitangua,,,,,X,,,0,,,,,,,,,,
LSUMZ,45695,Megarhynchus,pitangua,,,,,X,,,0,,,,,,,,,,
LSUMZ,40781,Megarhynchus,pitangua,,,,,X,,,0,,,,,,,,,,
LSUMZ,40870,Megarhynchus,pitangua,,,,,X,,,0,,,,,,,,,,
LSUMZ,45693,Megarhynchus,pitangua,,,,,,,,0,,,,,,,,,,
LSUMZ,,Megarhynchus,pitangua,,,,,,,,0,,,,,,,,,,
LSUMZ,,Megarhynchus,pitangua,,,,,,,,0,,,,,,,,,,
LSUMZ,,Megarhynchus,pitangua,,,,,,,,0,,,,,,,,,,
LSUMZ,,Megarhynchus,pitangua,,,,,,,,0,,,,,,,,,,
LSUMZ,,Megarhynchus,pitangua,,,,,,,,0,,,,,,,,,,
LSUMZ,,Megarhynchus,pitangua,,,,,,,,0,,,,,,,,,,
LSUMZ,101500,Onychorhynchus,coronatus,,,,,,,,0,,,,"Rio Beni, 20km by river N Puerto Linares",Bolivia,La Paz ,F,3,Jul,1981
LSUMZ,102585,Onychorhynchus,coronatus,,,,,,,1.09,2.18,,,,"Rio Beni, ca 20 km by river N Puerto Linares",Bolivia,La Paz ,F,7,Jun,1981
LSUMZ,102586,Onychorhynchus,coronatus,,,,,,,,0,,,,"Rio Beni, ca 20 km by river N Puerto Linares",Bolivia,La Paz ,M,9,Jun,1981
LSUMZ,102587,Onychorhynchus,coronatus,,,,,,,1,2,,,,"Rio Beni, ca 20 km by river N Puerto Linares",Bolivia,La Paz ,M,10,Jun,1981
LSUMZ,102588,Onychorhynchus,coronatus,,,,,,,1.2,2.4,,,,"Rio Beni, ca 20 km by river N Puerto Linares",Bolivia,La Paz ,F,15,Jun,1981
LSUMZ,102589,Onychorhynchus,coronatus,,,,,,,1.19,2.38,,,,"Rio Beni, ca 20 km by river N Puerto Linares",Bolivia,La Paz ,M,28,Jun,1981
LSUMZ,133481,Onychorhynchus,coronatus,,,,,,,,0,,,,"Prov. Nicol’_s Suarez; ca 12 km by road S Cobija, ca 8 km W on road to Mucden",Bolivia,Pando ,M,18,Jun,1986
LSUMZ,133482,Onychorhynchus,coronatus,,,,,,,1.08,2.16,,,,"Prov. Nicol’_s Suarez; ca 12 km by road S Cobija, ca 8 km W on road to Mucden",Bolivia,Pando ,F,20,Jun,1986
LSUMZ,133483,Onychorhynchus,coronatus,,,,,,,,0,,,,"Prov. Nicol’_s Suarez; ca 12 km by road S Cobija, ca 8 km W on road to Mucden",Bolivia,Pando ,M,4,Aug,1986
LSUMZ,136775,Onychorhynchus,coronatus,,,,,,,,0,,,,"Prov. Velasco; 50 km ESE Florida, Arroyo del Encanto",Bolivia,Santa Cruz ,M,13,Jul,1988
LSUMZ,137527,Onychorhynchus,coronatus,,,,,,,,0,,,,"Prov. Velasco; 50 km ESE Florida, Arroyo del Encanto",Bolivia,Santa Cruz ,F,13,Jul,1988
LSUMZ,137528,Onychorhynchus,coronatus,,,,,,,,0,,,,"Prov. Velasco; 50 km ESE Florida, Arroyo del Encanto",Bolivia,Santa Cruz ,M,13,Jul,1988
LSUMZ,153476,Onychorhynchus,coronatus,,,,,,,1.06,2.12,,,,"Velasco, Parque Nacional Noel Kempff Mercado, 86 km ESE Florida",Bolivia,Santa Cruz ,M,6,Aug,1990
LSUMZ,153477,Onychorhynchus,coronatus,,,,,,,1.21,2.42,,,,"Velasco, Parque Nacional Noel Kempff Mercado, 86 km ESE Florida",Bolivia,Santa Cruz ,F,9,Aug,1990
LSUMZ,153478,Onychorhynchus,coronatus,,,,,,,1.16,2.32,,,,"Velasco, Parque Nacional Noel Kempff Mercado, km ESE Florida",Bolivia,Santa Cruz ,F,24,Aug,1990
LSUMZ,153479,Onychorhynchus,coronatus,,,,,,,1.02,2.04,,,,"Velasco, Parque Nacional Noel Kempff Mercado, km ESE Florida",Bolivia,Santa Cruz ,M,24,Aug,1990
LSUMZ,153480,Onychorhynchus,coronatus,,,,,,,,0,,,,"Velasco, Parque Nacional Noel Kempff Mercado, km ESE Florida",Bolivia,Santa Cruz ,M,26,Aug,1990
LSUMZ,67511,Onychorhynchus,coronatus,,,,,,,,0,,,,"Bel_m, Ian",Brazil,Par’_,M,25,Feb,1965
LSUMZ,140171,Onychorhynchus,coronatus,,,,,,,1.17,2.34,,,,Hda. Taboga ,Costa Rica,Guanacaste ,M,29,Sep,1966
LSUMZ,83464,Onychorhynchus,coronatus,,,,,,,,0,,,,"Limoncocha, 0a24'S; 76a37'W",Ecuador,Napo ,M,29,Sep,1975
LSUMZ,83465,Onychorhynchus,coronatus,,,,,,,,0,,,,"Limoncocha, 0a24'S; 76a37'W",Ecuador,Napo ,M,29,May,1976
LSUMZ,164201,Onychorhynchus,coronatus,,,,,,,1.27,2.54,,,,Dist. Panam’_; NW slope Cerro Jefe,Panama,Panam’_ ,M,26,Mar,1997
LSUMZ,164200,Onychorhynchus,coronatus,,,,,,,1.24,2.48,,,,Dist. Panam’_; NW slope Cerro Jefe,Panama,Panam’_ ,M,26,Mar,1997
LSUMZ,99194,Onychorhynchus,coronatus,,,,,,,,0,,,,"Caterpiza on Quebrada Caterpiza, East bank tributary of R’«o Santiago",Peru,Amazonas ,F,30,Jan,1980
LSUMZ,99195,Onychorhynchus,coronatus,,,,,,,,0,,,,"Caterpiza on Quebrada Caterpiza, East bank tributary of R’«o Santiago",Peru,Amazonas ,F,18,Feb,1980
LSUMZ,99196,Onychorhynchus,coronatus,,,,,,,,0,,,,"Caterpiza on Quebrada Caterpiza, East bank tributary of R’«o Santiago",Peru,Amazonas ,U,0,Feb,1980
LSUMZ,92772,Onychorhynchus,coronatus,,,,,,,,0,,,,La Poza on R’«o Santiago,Peru,Amazonas ,M,17,Oct,1979
LSUMZ,78764,Onychorhynchus,coronatus,,,,,,,,0,,,,"Kiteni, 66 km from Rosalina on rd. to Quillabamba",Peru,Cusco ,F,8,Sep,1974
LSUMZ,78765,Onychorhynchus,coronatus,,,,,,,1.1,2.2,,,,"Kiteni, along R’«o Urubamba, 66 km beyond Rosalina",Peru,Cusco ,M,6,Sep,1974
LSUMZ,110697,Onychorhynchus,coronatus,,,,,,,,0,,,,"1 Km N Rio Napo, 157 Km by river NNE Iquitos",Peru,Loreto ,M,9,Jun,1982
LSUMZ,110698,Onychorhynchus,coronatus,,,,,,,1.04,2.08,,,,"1 Km N Rio Napo, 157 Km by river NNE Iquitos",Peru,Loreto ,M,20,Jun,1982
LSUMZ,111574,Onychorhynchus,coronatus,,,,,,,,0,,,,"1.5 km S Lbertad, S bank R’«o Napo, 80 km N Iquitos",Peru,Loreto ,M,9,Aug,1982
LSUMZ,110693,Onychorhynchus,coronatus,,,,,,,,0,,,,"1.5 Km S libertad, S. bank Rio Napo, 80 Km N. Iquitos",Peru,Loreto ,M,18,Jul,1982
LSUMZ,110694,Onychorhynchus,coronatus,,,,,,,,0,,,,"1.5 Km S libertad, S. bank Rio Napo, 80 Km N. Iquitos",Peru,Loreto ,F,29,Jul,1982
LSUMZ,110695,Onychorhynchus,coronatus,,,,,,,,0,,,,"1.5 Km S libertad, S. bank Rio Napo, 80 Km N. Iquitos",Peru,Loreto ,M,4,Aug,1982
LSUMZ,110696,Onychorhynchus,coronatus,,,,,,,,0,,,,"1.5 Km S libertad, S. bank Rio Napo, 80 Km N. Iquitos",Peru,Loreto ,F,7,Aug,1982
LSUMZ,173039,Onychorhynchus,coronatus,,,,,,,0.89,1.78,,,,Ca. 54 km NNW mouth R’«o Morona on west bank,Peru,Loreto ,F,8,Jul,2001
LSUMZ,173040,Onychorhynchus,coronatus,,,,,,,1.03,2.06,,,,Ca. 54 km NNW mouth R’«o Morona on west bank,Peru,Loreto ,M,12,Jul,2001
LSUMZ,115912,Onychorhynchus,coronatus,,,,,,,1.02,2.04,,,,"Lower R’«o Napo region, E bank R’«o Yanayacu, 90 km N Iquitos",Peru,Loreto ,F,9,Jun,1983
LSUMZ,115913,Onychorhynchus,coronatus,,,,,,,1.09,2.18,,,,"Lower R’«o Napo region, E bank R’«o Yanayacu, 90 km N Iquitos",Peru,Loreto ,F,10,Jun,1983
LSUMZ,115914,Onychorhynchus,coronatus,,,,,,,0.9,1.8,,,,"Lower R’«o Napo region, E bank R’«o Yanayacu, 90 km N Iquitos",Peru,Loreto ,M,18,Jun,1983
LSUMZ,115915,Onychorhynchus,coronatus,,,,,,,1.01,2.02,,,,"Lower R’«o Napo region, E bank R’«o Yanayacu, 90 km N Iquitos",Peru,Loreto ,M,24,Jun,1983
LSUMZ,115916,Onychorhynchus,coronatus,,,,,,,0.94,1.88,,,,"Lower R’«o Napo region, E bank R’«o Yanayacu, 90 km N Iquitos",Peru,Loreto ,M,26,Jun,1983
LSUMZ,115917,Onychorhynchus,coronatus,,,,,,,1.04,2.08,,,,"Lower R’«o Napo region, E bank R’«o Yanayacu, 90 km N Iquitos",Peru,Loreto ,M,27,Jun,1983
LSUMZ,120167,Onychorhynchus,coronatus,,,,,,,1.01,2.02,,,,"Quebrada Or’_n, ca. 5 km N R’«o Amazonas, 85 km NE Iquitos",Peru,Loreto ,M,19,Jun,1984
LSUMZ,120630,Onychorhynchus,coronatus,,,,,,,,0,,,,"Quebrada Or’_n, ca. 5 km N R’«o Amazonas, 85 km NE Iquitos",Peru,Loreto ,F,20,Jun,1984
LSUMZ,115918,Onychorhynchus,coronatus,,,,,,,,0,,,,"S R’«o Amazona, 10 km SSW mouth R’«o Napoon E bank QUebrada Vainilla",Peru,Loreto ,M,15,Jul,1983
LSUMZ,115919,Onychorhynchus,coronatus,,,,,,,1.02,2.04,,,,"S R’«o Amazona, 10 km SSW mouth R’«o Napoon E bank QUebrada Vainilla",Peru,Loreto ,M,23,Jul,1983
LSUMZ,115920,Onychorhynchus,coronatus,,,,,,,,0,,,,"S R’«o Amazona, 10 km SSW mouth R’«o Napoon E bank QUebrada Vainilla",Peru,Loreto ,M,25,Jul,1983
LSUMZ,115921,Onychorhynchus,coronatus,,,,,,,1.04,2.08,,,,"S R’«o Amazona, 10 km SSW mouth R’«o Napoon E bank QUebrada Vainilla",Peru,Loreto ,F,25,Jul,1983
LSUMZ,115922,Onychorhynchus,coronatus,,,,,,,1.03,2.06,,,,"S R’«o Amazona, 10 km SSW mouth R’«o Napoon E bank QUebrada Vainilla",Peru,Loreto ,M,28,Jul,1983
LSUMZ,115923,Onychorhynchus,coronatus,,,,,,,0.96,1.92,,,,"S R’«o Amazona, 10 km SSW mouth R’«o Napoon E bank QUebrada Vainilla",Peru,Loreto ,M,8,Aug,1983
LSUMZ,118505,Onychorhynchus,coronatus,,,,,,,,0,,,,"S Rio Amazonas, ca 10 km SSW mouth Rio Napo on E. bank Quebrada Vainilla",Peru,Loreto ,M,7,Aug,1983
LSUMZ,120168,Onychorhynchus,coronatus,,,,,,,,0,,,,"S. bank R’«o Amazonas, SE Isla Nesaria, ca. 85 km NE Iquitos",Peru,Loreto ,M,6,Aug,1984
LSUMZ,78767,Onychorhynchus,coronatus,,,,,,,,0,,,,Km 105 on rd. from Puerto Maldonado to Quincemil,Peru,Madre de Dios ,M,3,Oct,1974
LSUMZ,79598,Onychorhynchus,coronatus,,,,,,,,0,,,,Km 106 W Pto. Maldonado on Rd. to Quincemil,Peru,Madre de Dios ,U,3,Oct,1974
LSUMZ,79826,Onychorhynchus,coronatus,,,,,,,,0,,,,Km 106 W Pto. Maldonado on rd. to Quincemil,Peru,Madre de Dios ,F,3,Oct,1974
LSUMZ,78766,Onychorhynchus,coronatus,,,,,,,,0,,,,Km 106 W Puerto Maldonado on rd. to Quincemil,Peru,Madre de Dios ,M,3,Oct,1974
LSUMZ,85139,Onychorhynchus,coronatus,,,,,,,,0,,,,Mouth Quebrada Juliaca on R’«o Heath ca. 50 river km s Puerto Pardo,Peru,Madre de Dios ,M,27,Jun,1977
LSUMZ,85140,Onychorhynchus,coronatus,,,,,,,0.98,1.96,,,,Mouth Quebrada Juliaca on R’«o Heath ca. 50 river km s Puerto Pardo,Peru,Madre de Dios ,F,28,Jun,1977
LSUMZ,92775,Onychorhynchus,coronatus,,,,,,,1.2,2.4,,,,"Quebrada Faical, E El Caucho, 24 km SE Pampa de Hospital",Peru,Tumbes ,U,29,Jun,1979
LSUMZ,92776,Onychorhynchus,coronatus,,,,,,,1.2,2.4,,,,"Quebrada Faical, E El Caucho, 24 km SE Pampa de Hospital",Peru,Tumbes ,U,1,Jul,1979
LSUMZ,92773,Onychorhynchus,coronatus,,,,,,,,0,,,,"Quebrada Faical, E El Caucho, 24 km SE Pampa de Hospital",Peru,Tumbes ,M,21,Jun,1979
LSUMZ,92774,Onychorhynchus,coronatus,,,,,,,,0,,,,"Quebrada Faical, E El Caucho, 24 km SE Pampa de Hospital",Peru,Tumbes ,F,29,Jun,1979
LSUMZ,34329,Onychorhynchus,coronatus,,,,,,,0.9,1.8,,,,"Loreto; R’«o Curanja, Balta",Peru,Ucayali ,M,20,Sep,1964
LSUMZ,34330,Onychorhynchus,coronatus,,,,,,,,0,,,,"Loreto; R’«o Curanja, Balta",Peru,Ucayali ,F,20,Sep,1964
LSUMZ,34331,Onychorhynchus,coronatus,,,,,,,,0,,,,"Loreto; R’«o Curanja, Balta",Peru,Ucayali ,M,27,Sep,1964
LSUMZ,34332,Onychorhynchus,coronatus,,,,,,,,0,,,,"Loreto; R’«o Curanja, Balta",Peru,Ucayali ,M,22,Sep,1964
LSUMZ,48844,Onychorhynchus,coronatus,,,,,,,,0,,,,"Loreto; R’«o Curanja, Balta",Peru,Ucayali ,M,29,Sep,1964
LSUMZ,52262,Onychorhynchus,coronatus,,,,,,,,0,,,,"R’«o Curanja, Balta",Peru,Ucayali ,U,23,Jun,1966
LSUMZ,52263,Onychorhynchus,coronatus,,,,,,,,0,,,,"R’«o Curanja, Balta",Peru,Ucayali ,F,26,Jul,1966
LSUMZ,52264,Onychorhynchus,coronatus,,,,,,,0.86,1.72,,,,"R’«o Curanja, Balta",Peru,Ucayali ,M,26,Jul,1966
LSUMZ,62381,Onychorhynchus,coronatus,,,,,,,1.13,2.26,,,,"R’«o Curanja, Balta",Peru,Ucayali ,M,15,Jul,1967
LSUMZ,62382,Onychorhynchus,coronatus,,,,,,,,0,,,,"R’«o Curanja, Balta",Peru,Ucayali ,F,15,Jul,1967
LSUMZ,63742,Onychorhynchus,coronatus,,,,,,,,0,,,,"R’«o Curanja, Balta",Peru,Ucayali ,U,9,Aug,1966
LSUMZ,64369,Onychorhynchus,coronatus,,,,,,,1.18,2.36,,,,"R’«o Curanja, Balta",Peru,Ucayali ,M,25,Jun,1968
LSUMZ,69486,Onychorhynchus,coronatus,,,,,,,,0,,,,"R’«o Curanja, Balta",Peru,Ucayali ,M,24,Feb,1971
LSUMZ,156671,Onychorhynchus,coronatus,,,,,,,,0,,,,"W. bank R’«o Shesha, ca. 65 km ENE Pucallpa",Peru,Ucayali ,M,1,Aug,1987
LSUMZ,21203,Onychorhynchus,mexicanus,,,,,,,1.45,2.9,,,,At Stann Creek Dist. Bdg. on Hummingbird Hwy,Belize,Cayo District,M,27,Mar,1956
LSUMZ,21932,Onychorhynchus,mexicanus,,,,,,,1.05,2.1,,,,Augustine,Belize,Cayo District,M,11,Dec,1956
LSUMZ,21204,Onychorhynchus,mexicanus,,,,,,,1.07,2.14,,,,2 mi. S Pomona,Belize,Stann Creek District,M,31,Mar,1956
LSUMZ,22674,Onychorhynchus,mexicanus,,,,,,,,0,,,,2 mi. W San Pedro,Belize,Toledo District,M,12,May,1956
LSUMZ,21200,Onychorhynchus,mexicanus,,,,,,,1.18,2.36,,,,2 mi. W San Pedro on Columbia River,Belize,Toledo District,M,5,May,1956
LSUMZ,21202,Onychorhynchus,mexicanus,,,,,,,1.11,2.22,,,,2 mi. W San Pedro on Columbia River,Belize,Toledo District,M,7,May,1956
LSUMZ,21201,Onychorhynchus,mexicanus,,,,,,,1.07,2.14,,,,2 mi. W San Pedro on Columbia River,Belize,Toledo District,M,13,May,1956
LSUMZ,45978,Onychorhynchus,mexicanus,,,,,,,1.18,2.36,,,,Minca,Colombia,Magdalena ,M,9,Jul,1960
LSUMZ,138727,Onychorhynchus,mexicanus,,,,,,,1.12,2.24,,,,11 km by road W Guapiles,Costa Rica,Lim’•n ,F,29,Jan,1990
LSUMZ,48332,Onychorhynchus,mexicanus,,,,,,,1.21,2.42,,,,.7 rd. mi. WNW Buenos Aires,Costa Rica,Puntarenas ,F,8,Jun,1965
LSUMZ,48331,Onychorhynchus,mexicanus,,,,,,,1.23,2.46,,,,Ca. 1 km WNW Buenos Aires,Costa Rica,Puntarenas ,M,13,May,1965
LSUMZ,50817,Onychorhynchus,mexicanus,,,,,,,1.18,2.36,,,,Ca. 1 km WNW Buenos Aires,Costa Rica,Puntarenas ,M,15,May,1965
LSUMZ,95048,Onychorhynchus,mexicanus,,,,,,,1.18,2.36,,,,"Cordillera Nombre de Dios, 8 Km S Danto",Honduras,Atl’_ntida ,M,25,Feb,1980
LSUMZ,29707,Onychorhynchus,mexicanus,,,,,,,1.26,2.52,,,,"San Alejo, 10 mi. W Tela, S. L.",Honduras,Atl’_ntida ,M,31,Mar,1963
LSUMZ,29709,Onychorhynchus,mexicanus,,,,,,,1.25,2.5,,,,"Finca Fe, 1 mi. NW Jaral",Honduras,Cort_s ,M,5,Nov,1962
LSUMZ,29708,Onychorhynchus,mexicanus,,,,,,,1.06,2.12,,,,"Finca Fe, 1 mi. NW Jaral",Honduras,Cort_s ,F,23,Nov,1962
LSUMZ,29710,Onychorhynchus,mexicanus,,,,,,,,0,,,,"Finca Fe, 1 mi. NW Jaral",Honduras,Cort_s ,F,7,Sep,1962
LSUMZ,31946,Onychorhynchus,mexicanus,,,,,,,,0,,,,"Finca Fe, 1mi. NW Jaral",Honduras,Cort_s ,M,2,Dec,1962
LSUMZ,1083,Onychorhynchus,mexicanus,,,,,,,1.31,2.62,,,,"Orange Walk District, Gallon Jug",Honduras,,,14,Nov,1956
LSUMZ,180769,Onychorhynchus,mexicanus,,,,,,,1.09,2.18,15.72466,-88.7351,120,,Honduras,,M,24,Feb,2007
LSUMZ,180770,Onychorhynchus,mexicanus,,,,,,,1.21,2.42,15.7585,-87.4533,,,Honduras,,M,3,March,2007
LSUMZ,180771,Onychorhynchus,mexicanus,,,,,,,0.99,1.98,15.75866,-87.4543,45,,Honduras,,F,3,Mar,2007
